"","id","mssubclass","mszoning","lotarea","street","lotshape","landcontour","utilities","lotconfig","neighborhood","condition1","condition2","bldgtype","overallqual","overallcond","yearbuilt","yearremodadd","alley_grvl","alley_pave","landslope_sev","landslope_mod"
"789",789,20,2,6050,1,0,0,1,2,"OldTown",0,0,0,4,7,1954,2000,0,0,0,0
"790",790,60,1,12205,1,1,2,1,0,"ClearCr",0,0,0,6,8,1966,2007,0,0,0,0
"791",791,120,1,3225,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2006,0,0,0,0
"792",792,80,1,11333,1,1,0,1,2,"Mitchel",0,0,0,6,5,1976,1976,0,0,0,0
"793",793,60,1,10012,1,1,0,1,3,"NoRidge",0,0,0,7,5,1996,1997,0,0,0,0
"794",794,20,1,9234,1,0,0,1,0,"Somerst",0,0,0,8,5,2007,2007,0,0,0,0
"795",795,60,1,10832,1,1,0,1,2,"Gilbert",0,0,0,7,5,1994,1996,0,0,0,0
"796",796,60,1,8470,1,0,0,1,0,"SawyerW",0,0,0,6,6,1980,1981,0,0,0,0
"797",797,20,1,8268,1,0,0,1,0,"Sawyer",0,0,0,6,5,1977,1977,0,0,0,0
"798",798,20,1,7734,1,0,0,1,0,"NAmes",0,0,0,5,5,1953,1953,0,0,0,0
"799",799,60,1,13622,1,0,0,1,0,"NridgHt",0,0,0,9,5,2008,2009,0,0,0,0
"800",800,50,1,7260,1,0,0,1,2,"SWISU",1,0,0,5,7,1937,1950,0,0,0,0
"801",801,60,1,12877,1,1,3,1,0,"ClearCr",1,0,0,6,5,1997,1997,0,0,0,1
"802",802,30,2,4840,1,0,0,1,0,"IDOTRR",0,0,0,4,7,1916,1990,0,0,0,0
"803",803,60,1,8262,1,0,0,1,0,"CollgCr",0,0,0,7,5,2005,2005,0,0,0,0
"804",804,60,1,13998,1,0,0,1,0,"NridgHt",0,0,0,9,5,2008,2009,0,0,0,0
"805",805,20,1,9075,1,0,0,1,0,"NAmes",0,0,0,5,5,1954,1954,0,0,0,0
"806",806,20,1,12365,1,1,0,1,1,"Somerst",0,0,0,7,5,2008,2008,0,0,0,0
"807",807,80,1,9825,1,0,0,1,0,"NAmes",0,0,0,5,5,1967,1967,0,0,0,0
"808",808,70,1,21528,1,0,0,1,0,"BrkSide",0,0,0,5,6,1923,2004,0,0,0,0
"809",809,80,1,13485,1,0,0,1,0,"NAmes",0,0,0,5,5,1966,1966,0,0,0,0
"810",810,75,2,8190,1,0,0,1,2,"OldTown",0,0,0,5,5,1898,1965,0,0,0,0
"811",811,20,1,10218,1,0,0,1,0,"NWAmes",0,0,0,6,6,1974,1999,0,0,0,0
"812",812,120,2,4438,1,0,0,1,0,"CollgCr",0,0,3,6,5,2004,2004,0,0,0,0
"813",813,20,0,8778,0,0,1,1,0,"IDOTRR",0,0,0,5,5,1952,1952,0,0,0,1
"814",814,20,1,9825,1,0,0,1,0,"NAmes",0,0,0,6,6,1958,1958,0,0,0,0
"815",815,50,1,8293,1,0,0,1,0,"Edwards",0,0,0,5,7,1918,1950,1,0,0,0
"816",816,20,1,12185,1,2,0,1,3,"CollgCr",0,0,0,7,5,1998,1998,0,0,0,0
"817",817,20,1,11425,1,1,0,1,2,"NAmes",0,0,0,5,6,1954,1954,0,0,0,0
"818",818,20,1,13265,1,1,0,1,3,"Mitchel",0,0,0,8,5,2002,2002,0,0,0,0
"819",819,80,1,8896,1,0,0,1,0,"ClearCr",0,0,0,6,7,1971,1971,0,0,0,0
"820",820,120,1,6415,1,1,0,1,0,"NridgHt",0,0,3,7,5,2009,2010,0,0,0,0
"821",821,60,1,7298,1,1,0,1,3,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0
"822",822,20,2,6060,1,0,1,1,0,"OldTown",0,0,1,4,4,1953,1953,0,1,0,1
"823",823,60,1,12394,1,1,0,1,2,"Gilbert",0,0,0,7,5,2003,2003,0,0,0,0
"824",824,50,1,9960,1,0,0,1,0,"SWISU",0,0,0,6,7,1940,1950,0,0,0,0
"825",825,20,4,11297,1,0,0,1,0,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0
"826",826,20,1,14917,1,0,0,1,0,"NridgHt",2,2,0,10,5,2007,2008,0,0,0,0
"827",827,45,2,6180,1,0,0,1,0,"BrkSide",0,0,0,5,6,1924,1950,0,0,0,0
"828",828,20,1,8594,1,1,0,1,0,"SawyerW",0,0,0,7,5,2001,2001,0,0,0,0
"829",829,60,1,28698,1,2,2,1,3,"ClearCr",0,0,0,5,5,1967,1967,0,0,1,0
"830",830,160,4,2568,1,0,0,1,0,"Somerst",0,0,4,7,5,2005,2005,0,1,0,0
"831",831,20,1,11980,1,1,0,1,2,"NAmes",0,0,0,6,5,1957,1957,0,0,0,0
"832",832,160,4,3210,1,0,0,1,0,"Somerst",0,0,3,7,5,2005,2005,0,1,0,0
"833",833,60,1,9592,1,1,0,1,3,"CollgCr",0,0,0,7,6,2003,2003,0,0,0,0
"834",834,20,1,10104,1,0,0,1,0,"NAmes",0,0,0,6,6,1964,1964,0,0,0,0
"835",835,20,1,7950,1,0,0,1,0,"NAmes",0,0,0,5,6,1961,1961,0,0,0,0
"836",836,20,1,9660,1,0,0,1,0,"Sawyer",0,0,0,4,7,1950,1995,0,0,0,0
"837",837,30,2,8190,1,0,0,1,0,"OldTown",0,0,0,5,6,1948,1973,0,1,0,0
"838",838,160,2,1701,1,0,0,1,0,"BrDale",0,0,4,6,5,1973,1973,0,0,0,0
"839",839,20,1,9600,1,0,0,1,0,"CollgCr",0,0,0,5,6,1995,2006,0,0,0,0
"840",840,50,1,11837,1,0,0,1,0,"Edwards",0,0,0,5,6,1946,1995,0,0,0,0
"841",841,70,3,12155,1,1,0,1,0,"SWISU",0,0,0,6,8,1925,1950,0,0,0,0
"842",842,70,2,10500,1,0,0,1,0,"OldTown",0,0,0,5,8,1904,2002,1,0,0,0
"843",843,80,1,9102,1,0,0,1,0,"NAmes",0,0,0,6,7,1966,1966,0,0,0,0
"844",844,90,1,8080,1,0,0,1,2,"NAmes",1,0,2,5,4,1961,1961,0,0,0,0
"845",845,50,2,12765,1,1,0,1,0,"OldTown",1,0,0,5,8,1915,1950,1,0,0,0
"846",846,85,1,16647,1,1,0,1,3,"Sawyer",3,0,0,5,5,1975,1981,0,0,0,0
"847",847,60,1,9392,1,0,0,1,0,"SawyerW",0,0,0,7,5,1993,1993,0,0,0,0
"848",848,20,1,15559,1,1,0,1,3,"CollgCr",0,0,0,5,6,1972,1972,0,0,0,0
"849",849,50,1,45675,1,2,1,1,0,"ClearCr",0,0,0,6,8,1908,1997,0,0,0,0
"850",850,80,1,9680,1,0,0,1,1,"Veenker",1,0,0,6,7,1976,1994,0,0,0,0
"851",851,120,2,4471,1,0,0,1,0,"CollgCr",0,0,3,6,5,2003,2003,0,0,0,0
"852",852,120,1,3196,1,0,0,1,0,"Blmngtn",0,0,3,8,5,2003,2003,0,0,0,0
"853",853,75,1,7181,1,0,0,1,0,"Crawfor",0,0,0,7,5,1941,1950,0,0,0,0
"854",854,80,1,12095,1,1,0,1,2,"NAmes",0,0,0,6,6,1964,1964,0,0,0,0
"855",855,20,1,18022,1,0,0,1,0,"Sawyer",0,0,0,5,4,1955,1974,0,0,0,0
"856",856,20,1,6897,1,1,0,1,2,"Sawyer",0,0,0,5,8,1962,2010,0,0,0,0
"857",857,80,1,10970,1,1,2,1,0,"CollgCr",0,0,0,6,6,1978,1978,0,0,0,1
"858",858,60,1,8190,1,0,0,1,0,"Gilbert",0,0,0,6,5,1994,1995,0,0,0,0
"859",859,20,1,10480,1,0,0,1,0,"NWAmes",0,0,0,7,5,1976,1976,0,0,0,0
"860",860,60,1,11029,1,1,0,1,2,"NWAmes",2,0,0,6,7,1968,1984,0,0,0,0
"861",861,50,1,7697,1,0,0,1,2,"Crawfor",0,0,0,7,8,1918,1998,0,0,0,0
"862",862,190,1,11700,1,0,0,1,0,"Sawyer",0,0,1,5,4,1965,1965,0,0,0,0
"863",863,20,1,9753,1,0,0,1,2,"SawyerW",0,0,0,6,5,1984,1985,0,0,0,0
"864",864,20,1,8001,1,0,0,1,0,"NAmes",0,0,0,5,5,1959,1959,0,0,0,0
"865",865,20,4,8712,1,0,0,1,0,"Somerst",0,0,0,7,5,2007,2008,0,0,0,0
"866",866,20,1,8750,1,1,0,1,0,"NAmes",0,0,0,5,6,1970,1970,0,0,0,0
"867",867,20,1,10723,1,1,3,1,0,"Timber",0,0,0,8,5,2006,2007,0,0,0,0
"868",868,20,1,7055,1,0,0,1,2,"Sawyer",1,0,0,4,5,1961,1961,0,0,0,0
"869",869,60,1,14762,1,2,0,1,2,"Gilbert",1,0,0,5,6,1948,1950,0,0,0,0
"870",870,60,1,10018,1,0,0,1,0,"SawyerW",0,0,0,7,5,1993,1994,0,0,0,0
"871",871,20,1,6660,1,0,0,1,0,"NAmes",2,0,0,5,5,1962,1962,0,0,0,0
"872",872,60,1,8820,1,0,0,1,0,"CollgCr",0,0,0,6,5,1998,1998,0,0,0,0
"873",873,20,1,8966,1,0,0,1,2,"NAmes",0,0,0,5,7,1953,1996,0,0,0,0
"874",874,40,1,12204,1,0,0,1,0,"NAmes",0,0,0,5,7,1949,1950,0,0,0,0
"875",875,50,2,5772,1,0,0,1,0,"OldTown",1,0,0,5,6,1941,1950,0,0,0,0
"876",876,60,4,9075,1,0,0,1,0,"Somerst",0,0,0,8,5,2007,2007,0,0,0,0
"877",877,20,1,25380,1,0,3,1,0,"Mitchel",0,0,0,4,5,1963,1963,0,0,0,1
"878",878,60,1,8908,1,0,0,1,0,"NridgHt",0,0,0,9,5,2004,2005,0,0,0,0
"879",879,85,1,11870,1,1,0,1,0,"Sawyer",0,0,0,5,7,1961,1995,0,0,0,0
"880",880,20,1,7000,1,1,0,1,3,"CollgCr",0,0,0,5,8,1978,2005,0,0,0,0
"881",881,20,1,7084,1,0,0,1,0,"Edwards",0,0,0,5,5,2005,2006,0,0,0,0
"882",882,50,1,13802,1,1,0,1,3,"Timber",0,0,0,7,5,1990,1991,0,0,0,0
"883",883,60,1,9636,1,1,0,1,2,"Gilbert",0,0,0,6,5,1992,1993,0,0,0,0
"884",884,75,1,6264,1,0,1,1,0,"SWISU",0,0,0,4,5,1912,1950,0,0,0,0
"885",885,20,1,7215,1,0,0,1,0,"NAmes",0,0,0,5,5,1967,1967,0,0,0,0
"886",886,120,4,5169,1,1,0,1,3,"Somerst",0,0,3,9,5,1999,2000,0,0,0,0
"887",887,90,1,8463,1,0,0,1,2,"NAmes",0,0,2,5,5,1959,2005,0,0,0,0
"888",888,50,1,16525,1,1,0,1,0,"Edwards",0,0,0,5,7,1955,1955,0,0,0,0
"889",889,20,1,15960,1,1,0,1,0,"NAmes",0,0,0,8,6,1970,1970,0,0,0,1
"890",890,20,1,12288,1,0,0,1,0,"NAmes",1,0,0,6,4,1953,1953,0,0,0,0
"891",891,50,1,8124,1,0,0,1,2,"NAmes",1,0,0,5,7,1949,2006,0,0,0,0
"892",892,60,1,11254,1,0,0,1,0,"Sawyer",0,0,0,6,5,1978,1978,0,0,0,0
"893",893,20,1,8484,1,0,0,1,0,"Sawyer",0,0,0,6,8,1963,2003,0,0,0,0
"894",894,20,1,13284,1,0,0,1,0,"Sawyer",2,0,0,5,5,1954,1954,0,0,0,0
"895",895,90,1,7082,1,0,1,1,0,"SawyerW",0,0,2,5,5,1979,1979,0,0,0,0
"896",896,60,1,7127,1,0,0,1,0,"NAmes",0,0,0,6,5,1963,1963,0,0,0,0
"897",897,30,2,8815,1,0,0,1,0,"IDOTRR",0,0,0,4,6,1936,1950,1,0,0,0
"898",898,90,1,7082,1,0,0,1,0,"SawyerW",1,0,2,5,5,1979,1979,0,0,0,0
"899",899,20,1,13019,1,1,0,1,0,"NridgHt",0,0,0,9,5,2009,2010,0,0,0,0
"900",900,20,1,7058,1,0,0,1,0,"Sawyer",1,0,0,5,7,1961,1994,0,0,0,0
"901",901,20,1,7340,1,1,0,1,0,"NAmes",0,0,0,4,6,1971,1971,0,0,0,0
"902",902,20,1,8776,1,1,0,1,0,"NAmes",0,0,0,5,7,1957,2000,0,0,0,0
"903",903,60,1,7938,1,0,0,1,0,"Gilbert",0,0,0,7,5,2003,2003,0,0,0,0
"904",904,20,1,14909,1,1,3,1,3,"Gilbert",0,0,0,7,5,2006,2006,0,0,0,0
"905",905,20,1,6173,1,1,0,1,0,"Sawyer",0,0,0,5,6,1967,1967,0,0,0,0
"906",906,20,1,10000,1,0,0,1,0,"NAmes",0,0,0,5,5,1954,1954,0,0,0,0
"907",907,20,1,13617,1,1,0,1,2,"Somerst",0,0,0,8,5,2006,2006,0,0,0,0
"908",908,50,1,11586,1,1,0,1,0,"Crawfor",0,0,0,7,7,1936,1987,0,0,0,0
"909",909,20,1,8885,1,1,2,1,0,"Mitchel",0,0,0,5,5,1983,1983,0,0,0,1
"910",910,60,1,12738,1,2,0,1,0,"Gilbert",0,0,0,6,5,2005,2005,0,0,0,0
"911",911,90,1,11680,1,0,0,1,2,"NAmes",1,0,2,5,5,1960,1960,0,0,0,0
"912",912,20,1,9286,1,1,0,1,3,"CollgCr",0,0,0,5,7,1977,1989,0,0,0,1
"913",913,30,2,6171,1,0,0,1,0,"BrkSide",0,0,0,5,7,1925,1950,0,0,0,0
"914",914,90,3,6352,1,0,3,1,0,"Crawfor",0,0,2,5,6,1949,1950,0,0,0,0
"915",915,160,4,3030,1,0,0,1,0,"Somerst",0,0,3,6,5,2009,2009,0,1,0,0
"916",916,160,2,2022,1,0,0,1,0,"MeadowV",0,0,4,4,5,1970,1970,0,0,0,0
"917",917,20,0,9050,1,0,0,1,0,"IDOTRR",0,0,0,2,3,1949,1950,0,0,0,0
"918",918,20,1,17140,1,0,0,1,0,"Edwards",0,0,0,4,6,1956,1956,0,0,0,0
"919",919,60,1,13228,1,1,0,1,2,"SawyerW",0,0,0,7,5,1991,1991,0,0,0,0
"920",920,20,1,11116,1,1,0,1,2,"NAmes",0,0,0,6,8,1958,2002,0,0,0,0
"921",921,60,1,8532,1,1,0,1,0,"SawyerW",0,0,0,6,5,1994,1994,0,0,0,0
"922",922,90,1,8844,1,0,0,1,0,"Edwards",1,0,2,5,7,1900,2003,0,0,0,0
"923",923,20,1,10302,1,0,0,1,0,"Gilbert",3,0,0,6,5,2005,2006,0,0,0,0
"924",924,120,1,8062,1,0,0,1,0,"SawyerW",0,0,3,6,5,1993,1994,0,0,0,0
"925",925,20,1,10319,1,0,0,1,0,"NWAmes",0,0,0,6,6,1980,1980,0,0,0,0
"926",926,20,1,15611,1,1,0,1,2,"NWAmes",0,0,0,5,6,1977,1977,0,0,0,0
"927",927,60,1,12092,1,0,0,1,0,"NridgHt",0,0,0,8,5,2003,2004,0,0,0,0
"928",928,60,1,9900,1,0,0,1,0,"NWAmes",1,0,0,7,5,1968,1968,0,0,0,0
"929",929,20,1,11838,1,0,0,1,0,"CollgCr",0,0,0,8,5,2001,2001,0,0,0,0
"930",930,60,1,13006,1,1,0,1,2,"Gilbert",0,0,0,7,5,1997,1997,0,0,0,0
"931",931,20,1,8998,1,1,3,1,0,"Timber",0,0,0,8,5,2007,2007,0,0,0,0
"932",932,20,1,9170,1,0,0,1,0,"NAmes",0,0,0,5,6,1965,1965,0,0,0,0
"933",933,20,1,11754,1,1,0,1,2,"Somerst",3,0,0,9,5,2006,2006,0,0,0,0
"934",934,20,1,8550,1,0,0,1,1,"CollgCr",0,0,0,7,5,2004,2004,0,0,0,0
"935",935,20,1,27963,1,2,3,1,0,"NAmes",2,0,0,7,7,1960,2007,0,0,0,1
"936",936,30,1,5877,1,1,0,1,0,"BrkSide",0,0,0,4,5,1926,1953,0,0,0,0
"937",937,20,1,10150,1,0,0,1,0,"SawyerW",0,0,0,7,5,2003,2003,0,0,0,0
"938",938,60,1,9750,1,0,0,1,0,"Somerst",0,0,0,7,5,2005,2005,0,0,0,0
"939",939,60,1,8833,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"940",940,70,1,24090,1,0,0,1,0,"ClearCr",0,0,0,7,7,1940,1950,0,0,0,0
"941",941,90,1,12695,1,1,0,1,0,"Mitchel",0,0,2,6,5,1976,1976,0,0,0,0
"942",942,60,1,8755,1,1,0,1,1,"Gilbert",3,0,0,7,5,1999,1999,0,0,0,0
"943",943,90,1,7753,1,1,0,1,0,"Edwards",0,0,2,4,3,1977,1977,0,0,0,0
"944",944,90,1,25100,1,0,2,1,0,"Mitchel",0,0,2,5,4,1967,1967,0,0,0,0
"945",945,20,1,14375,1,1,0,0,3,"Timber",0,0,0,6,6,1958,1958,0,0,0,0
"946",946,50,2,8918,1,0,0,1,2,"OldTown",0,0,0,5,6,1890,1996,0,0,0,0
"947",947,80,1,8233,1,0,0,1,0,"NAmes",0,0,0,5,6,1959,1959,0,0,0,0
"948",948,20,1,14621,1,0,0,1,0,"Timber",0,0,0,8,5,2002,2003,0,0,0,0
"949",949,60,1,14071,1,1,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"950",950,20,1,9438,1,0,0,1,0,"NWAmes",0,0,0,6,7,1972,2006,0,0,0,0
"951",951,20,1,7260,1,0,0,1,0,"NAmes",0,0,0,5,8,1950,2002,0,0,0,0
"952",952,20,3,7860,1,0,0,1,2,"SawyerW",0,0,0,5,5,1965,1965,0,0,0,0
"953",953,85,1,7260,1,0,0,1,0,"CollgCr",0,0,0,5,8,1972,2003,0,0,0,0
"954",954,60,1,11075,1,1,0,1,0,"Mitchel",0,0,0,5,4,1969,1969,0,0,0,1
"955",955,90,1,9435,1,1,0,1,3,"Edwards",0,0,2,6,5,1975,1975,0,0,0,0
"956",956,90,3,7218,1,1,3,1,0,"Crawfor",0,0,2,6,6,1946,1950,0,0,0,0
"957",957,160,2,1324,1,0,0,1,0,"Blueste",0,0,3,6,6,1980,1980,0,0,0,0
"958",958,20,1,7490,1,0,0,1,0,"Sawyer",0,0,0,5,5,1962,1962,0,0,0,0
"959",959,20,1,8515,1,0,0,1,0,"CollgCr",0,0,0,7,5,2003,2003,0,0,0,0
"960",960,160,4,2596,1,0,0,1,1,"Somerst",0,0,4,7,5,1999,1999,0,0,0,0
"961",961,20,1,7257,1,1,0,1,0,"BrkSide",0,0,0,5,7,1958,2008,0,0,0,0
"962",962,60,1,12227,1,1,0,1,2,"NWAmes",2,0,0,6,7,1977,1995,0,0,0,0
"963",963,160,1,2332,1,0,0,1,2,"NPkVill",0,0,3,6,6,1976,1976,0,0,0,0
"964",964,20,1,12045,1,1,0,1,2,"CollgCr",0,0,0,9,5,2007,2007,0,0,0,0
"965",965,60,1,11396,1,0,0,1,2,"Timber",0,0,0,7,5,2002,2003,0,0,0,0
"966",966,60,1,10302,1,0,0,1,0,"Gilbert",3,0,0,6,5,2005,2007,0,0,0,0
"967",967,50,1,9730,1,1,3,1,0,"Crawfor",0,0,0,5,7,1940,1950,0,0,0,0
"968",968,20,1,7390,1,1,0,1,0,"NAmes",0,0,0,5,7,1955,1955,0,0,0,0
"969",969,50,2,5975,1,0,0,1,0,"OldTown",0,0,0,3,6,1910,1950,0,0,0,0
"970",970,190,1,10457,1,0,0,1,0,"NAmes",0,0,1,6,5,1958,1958,0,0,0,0
"971",971,50,1,10860,1,0,0,1,0,"NAmes",0,0,0,4,4,1949,1950,0,0,0,0
"972",972,160,1,2304,1,0,0,1,0,"NridgHt",0,0,4,7,5,2003,2004,0,0,0,0
"973",973,120,1,7947,1,0,0,1,0,"SawyerW",0,0,3,6,5,1979,1979,0,0,0,0
"974",974,20,4,11734,1,0,0,1,2,"Somerst",0,0,0,7,5,2007,2008,0,0,0,0
"975",975,70,1,11474,1,1,0,1,2,"BrkSide",3,1,0,7,8,1910,1993,0,0,0,0
"976",976,160,4,2651,1,0,0,1,1,"Somerst",0,0,4,7,5,2000,2000,0,0,0,0
"977",977,30,1,5951,1,1,1,1,0,"BrkSide",0,0,0,4,7,1923,1958,0,0,0,0
"978",978,120,4,4309,1,1,0,1,0,"Somerst",0,0,3,7,5,2006,2007,0,1,0,0
"979",979,20,1,9518,1,0,1,1,0,"Edwards",0,0,0,4,5,1954,1954,0,0,0,1
"980",980,20,1,8896,1,0,0,1,2,"Sawyer",1,0,0,5,6,1963,1963,0,0,0,0
"981",981,85,1,12122,1,1,0,1,2,"NAmes",0,0,0,7,9,1961,2007,0,0,0,0
"982",982,60,1,12301,1,1,0,1,2,"NoRidge",0,0,0,8,5,1998,1999,0,0,0,0
"983",983,20,1,3225,1,0,0,1,0,"Blmngtn",0,0,0,7,5,2007,2007,0,0,0,0
"984",984,60,1,11250,1,0,0,1,2,"CollgCr",0,0,0,8,5,2002,2002,0,0,0,0
"985",985,90,1,10200,1,0,0,1,0,"Mitchel",0,0,2,5,5,1977,1977,0,0,0,0
"986",986,190,1,10948,1,0,0,1,0,"Edwards",0,0,1,5,5,1950,1950,0,0,0,0
"987",987,50,2,5369,1,0,0,1,2,"OldTown",1,0,0,6,8,1910,2003,0,0,0,0
"988",988,20,1,10242,1,1,0,1,0,"NridgHt",0,0,0,9,5,2009,2010,0,0,0,0
"989",989,60,1,12046,1,1,0,1,0,"NWAmes",0,0,0,6,6,1976,1976,0,0,0,0
"990",990,60,4,8190,1,0,0,1,0,"Somerst",0,0,0,7,5,2006,2006,0,0,0,0
"991",991,60,1,9534,1,0,0,1,0,"NoRidge",0,0,0,8,5,1997,1998,0,0,0,0
"992",992,70,2,17792,1,0,0,1,2,"OldTown",1,0,0,8,9,1882,1986,1,0,0,0
"993",993,60,1,9840,1,0,0,1,0,"NAmes",0,0,0,6,8,1964,1993,0,0,0,1
"994",994,60,1,8914,1,0,0,1,0,"CollgCr",0,0,0,6,5,2005,2006,0,0,0,0
"995",995,20,1,12552,1,0,0,1,1,"NridgHt",0,0,0,10,5,2006,2007,0,0,0,0
"996",996,50,1,4763,1,1,0,1,0,"BrkSide",1,0,0,4,7,1946,1950,0,0,0,1
"997",997,20,1,10659,1,1,0,1,0,"NAmes",0,0,0,5,6,1961,1961,0,0,0,0
"998",998,20,1,11717,1,1,0,1,0,"NWAmes",2,0,0,6,6,1970,1970,0,0,0,0
"999",999,30,2,9846,1,0,0,1,0,"IDOTRR",0,0,0,3,4,1922,1950,0,0,0,0
"1000",1000,20,1,6826,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"1001",1001,20,1,10280,1,0,0,1,2,"Edwards",0,0,0,3,3,1952,1952,0,0,0,0
"1002",1002,30,1,5460,1,0,0,1,2,"OldTown",0,0,0,5,6,1920,1950,0,0,0,0
"1003",1003,20,1,12032,1,1,0,1,0,"Somerst",3,0,0,8,5,2006,2006,0,0,0,0
"1004",1004,90,1,11500,1,1,0,1,2,"NWAmes",1,3,2,5,6,1976,1976,0,0,0,0
"1005",1005,120,1,3225,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2006,0,0,0,0
"1006",1006,80,1,8450,1,0,0,1,0,"CollgCr",0,0,0,5,8,1977,1977,0,0,0,0
"1007",1007,20,1,12155,1,3,0,1,0,"NAmes",2,0,0,6,3,1970,1970,0,0,0,0
"1008",1008,160,2,2238,1,0,0,1,0,"MeadowV",0,0,3,4,4,1970,1970,0,0,0,0
"1009",1009,20,1,12161,1,1,0,1,3,"Mitchel",0,0,0,7,5,2004,2005,0,0,0,0
"1010",1010,50,1,6060,1,0,0,1,0,"SWISU",0,0,0,5,5,1926,1950,0,0,0,0
"1011",1011,50,1,21401,1,0,0,1,0,"Sawyer",0,0,0,5,5,1948,1950,0,0,0,0
"1012",1012,90,1,9900,1,0,0,1,0,"Edwards",0,0,2,5,5,1965,1965,0,0,0,0
"1013",1013,70,1,10647,1,0,0,1,0,"Crawfor",0,0,0,6,7,1923,1996,0,0,0,0
"1014",1014,30,2,7260,1,0,0,1,0,"OldTown",0,0,0,5,4,1910,2006,0,0,0,0
"1015",1015,20,1,11724,1,0,0,1,0,"NAmes",1,0,0,6,5,1948,1950,0,0,0,0
"1016",1016,60,1,8470,1,0,0,1,0,"NWAmes",0,0,0,8,6,2001,2001,0,0,0,0
"1017",1017,20,1,11956,1,0,0,1,0,"CollgCr",0,0,0,7,5,1996,1996,0,0,0,0
"1018",1018,120,1,5814,1,1,0,1,3,"StoneBr",0,0,3,8,5,1984,1984,0,0,0,0
"1019",1019,80,1,10784,1,1,0,1,1,"Gilbert",0,0,0,7,5,1991,1992,0,0,0,0
"1020",1020,120,1,3056,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2005,0,0,0,0
"1021",1021,20,1,7084,1,0,0,1,0,"Edwards",0,0,0,4,5,2005,2005,0,0,0,0
"1022",1022,20,1,7470,1,0,0,1,0,"CollgCr",0,0,0,7,5,2006,2006,0,0,0,0
"1023",1023,50,2,9491,1,0,0,1,0,"OldTown",0,0,0,5,5,1930,1950,0,0,0,0
"1024",1024,120,1,3225,1,0,0,1,0,"Blmngtn",0,0,3,7,5,2005,2006,0,0,0,0
"1025",1025,20,1,15498,1,1,0,1,2,"Timber",0,0,0,8,6,1976,1976,0,0,0,0
"1026",1026,20,1,7770,1,0,0,1,2,"CollgCr",0,0,0,5,5,1972,1972,0,0,0,0
"1027",1027,20,1,9373,1,0,0,1,0,"NAmes",1,0,0,5,5,1960,1960,0,0,0,0
"1028",1028,20,1,9591,1,1,3,1,0,"Timber",0,0,0,8,5,2007,2008,0,0,0,0
"1029",1029,50,1,9571,1,0,0,1,0,"NAmes",1,0,0,5,5,1941,1950,0,0,0,0
"1030",1030,160,2,1701,1,0,0,1,0,"BrDale",0,0,4,6,7,1972,1972,0,0,0,0
"1031",1031,190,3,7082,1,0,0,1,0,"SWISU",0,0,1,5,8,1916,1995,0,0,0,0
"1032",1032,75,1,15965,1,0,0,1,2,"SWISU",0,0,0,7,3,1920,1970,0,0,0,0
"1033",1033,60,1,14541,1,1,0,1,2,"NoRidge",0,0,0,8,7,1993,1993,0,0,0,0
"1034",1034,20,1,8125,1,0,0,1,0,"CollgCr",0,0,0,7,5,2002,2002,0,0,0,0
"1035",1035,30,1,6355,1,0,1,1,0,"Crawfor",0,0,0,5,7,1938,1950,0,0,0,0
"1036",1036,20,1,11500,1,1,0,1,3,"Edwards",0,0,0,4,3,1957,1957,0,0,0,0
"1037",1037,20,1,12987,1,1,3,1,0,"Timber",0,0,0,9,5,2007,2008,0,0,0,0
"1038",1038,60,1,9240,1,0,0,1,0,"CollgCr",0,0,0,8,5,2001,2002,0,0,0,0
"1039",1039,160,2,1554,1,0,0,1,0,"MeadowV",0,0,4,4,6,1970,2008,0,0,0,0
"1040",1040,180,2,1498,1,0,0,1,0,"MeadowV",0,0,3,4,4,1970,1970,0,0,0,0
"1041",1041,20,1,13213,1,0,0,1,2,"Sawyer",0,0,0,5,4,1957,2000,0,0,0,0
"1042",1042,60,1,9130,1,0,0,1,0,"NWAmes",1,0,0,6,8,1966,2000,0,0,0,0
"1043",1043,120,1,5415,1,1,0,1,0,"NridgHt",0,0,4,6,5,2005,2005,0,0,0,0
"1044",1044,60,1,11925,1,0,0,1,0,"SawyerW",0,0,0,7,5,1990,1990,0,0,0,0
"1045",1045,20,1,9680,1,0,0,1,0,"NWAmes",2,0,0,8,5,1981,1981,0,0,0,0
"1046",1046,20,1,13680,1,1,0,1,3,"Edwards",0,0,0,3,5,1955,1955,0,0,0,0
"1047",1047,60,1,16141,1,1,0,1,0,"StoneBr",0,0,0,9,5,2005,2006,0,0,0,0
"1048",1048,20,1,9302,1,2,0,1,0,"CollgCr",0,0,0,5,5,1994,1995,0,0,0,0
"1049",1049,20,1,21850,1,0,0,1,0,"Mitchel",0,0,0,5,4,1960,2006,0,0,0,0
"1050",1050,20,1,11160,1,0,2,1,0,"Edwards",0,0,0,4,7,1946,2006,0,0,0,0
